date,store_id,product_id,category,region,inventory_level,units_sold,units_ordered,price,discount,weather_condition,promotion,competitor_pricing,seasonality,epidemic,demand,month,day_name,year,day,day_of_week,week_of_year,quarter,is_weekend,month_sin,month_cos,dow_sin,dow_cos,is_holiday,demand_lag_1,demand_lag_2,demand_lag_7,demand_lag_14,demand_lag_30,demand_change_1,demand_change_7,rolling_mean_7,rolling_mean_14,rolling_mean_30,rolling_std_7,rolling_std_30,expanding_mean,price_diff,discounted_price,inventory_sales_ratio,catboost_prediction,lightgbm_prediction,ensemble_prediction,residual,lof_anomaly,z_score,zscore_anomaly,final_anomaly
2024-01-10,1,9,3,2,147,48,0,69.51,15,2,1,74.37,3,0,74,1,6,2024,10,2,2,1,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,147.0,134.0,62.0,167.0,135.0,13.0,-105.0,118.85714285714286,110.64285714285714,118.86666666666666,44.012985096933214,35.973873022373965,122.50473612990528,-4.859999999999999,59.0835,3.0,71.89052743142415,72.77730078653606,72.333515119312,1.666484880688003,0,0.1265350045469275,0,0
2024-01-10,1,8,3,2,213,75,0,57.54,10,2,0,63.4,3,0,106,1,6,2024,10,2,2,1,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,150.0,91.0,80.0,105.0,152.0,59.0,-25.0,91.85714285714286,89.71428571428571,121.06666666666666,34.815842042709555,53.792662833444446,120.51014884979702,-5.859999999999999,51.786,2.8026315789473686,88.93944179571909,88.18444922723826,88.56228520846278,17.437714791537218,0,1.2091284415813432,0,0
2024-01-10,1,7,3,2,134,55,0,24.91,0,2,0,24.43,3,0,73,1,6,2024,10,2,2,1,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,145.0,73.0,81.0,97.0,71.0,72.0,-16.0,92.71428571428571,85.64285714285714,110.33333333333333,29.651949265404035,48.66942206024395,121.7767253044655,0.4800000000000004,24.91,2.392857142857143,70.3461585205522,68.72921243959922,69.53841299943164,3.4615870005683576,0,0.24975721262926448,0,0
2024-01-10,1,16,4,2,482,52,0,14.61,20,2,1,13.47,3,0,43,1,6,2024,10,2,2,1,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,50.0,66.0,12.0,39.0,132.0,-16.0,-27.0,29.571428571428573,26.642857142857142,69.26666666666667,20.452034477912225,51.100936851749125,92.74966170500677,1.1399999999999988,11.688,9.09433962264151,66.5176025441137,65.20379734955779,65.86129107273675,-22.861291072736748,0,1.5571389652277225,0,0
2024-01-11,3,5,3,3,216,78,0,33.63,10,3,0,39.38,3,0,105,1,4,2024,11,3,2,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,154.0,150.0,113.0,55.0,100.0,4.0,58.0,109.28571428571429,92.21428571428571,93.76666666666667,46.99189393116749,34.74407251190712,121.40945945945946,-5.75,30.267000000000003,2.7341772151898733,102.82981976337209,104.67239122499618,103.750276458251,1.249723541749006,0,0.09792702071209293,0,0
2024-01-11,3,6,3,3,357,105,0,28.74,5,3,0,28.38,3,0,98,1,4,2024,11,3,2,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,125.0,116.0,88.0,55.0,120.0,9.0,33.0,81.0,73.71428571428571,97.66666666666667,31.706991868250785,50.168222758162976,120.33918918918918,0.35999999999999943,27.302999999999997,3.3679245283018866,117.96601710962605,115.60812372266315,116.78813131304057,-18.788131313040566,0,1.2775427606979561,0,0
2024-01-11,3,7,2,3,87,81,84,87.1,20,3,1,104.88,3,0,103,1,4,2024,11,3,2,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,79.0,49.0,34.0,52.0,117.0,30.0,-18.0,39.857142857142854,38.5,62.233333333333334,22.29670058871589,32.95836802677727,74.9,-17.78,69.67999999999999,1.0609756097560976,98.82378441712022,98.19157559120072,98.50796445653847,4.492035543461526,0,0.320490873608388,0,0
2024-01-11,3,12,3,3,174,89,0,22.51,5,3,0,26.55,3,0,144,1,4,2024,11,3,2,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,161.0,111.0,45.0,48.0,157.0,50.0,-3.0,96.28571428571429,88.07142857142857,108.86666666666666,37.29483559294498,46.54825700157905,121.78108108108108,-4.039999999999999,21.3845,1.9333333333333333,112.98159737654277,114.05575273353948,113.51819175580022,30.481808244199783,0,2.104521511350859,0,0
2024-01-11,3,9,3,3,91,91,0,32.86,0,3,0,28.93,3,0,159,1,4,2024,11,3,2,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,215.0,101.0,118.0,60.0,96.0,114.0,58.0,121.57142857142857,102.85714285714286,119.53333333333333,45.106751685518674,47.9566854376001,120.09594594594594,3.9299999999999997,32.86,0.9891304347826086,149.25433507836,134.96503704357966,142.11611530497834,16.883884695021663,0,1.1711115696500412,0,0
2024-01-11,3,10,0,3,671,305,1211,78.11,20,3,1,69.52,3,0,262,1,4,2024,11,3,2,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,130.0,99.0,114.0,59.0,93.0,31.0,55.0,148.71428571428572,134.28571428571428,122.66666666666667,44.361072596418936,39.09081674796506,110.16756756756757,8.590000000000003,62.488,2.19281045751634,251.3014796064747,258.8061544625052,255.05044042454475,6.949559575455254,0,0.4891840829160893,0,0
2024-01-11,3,11,1,3,27,27,153,121.34,20,3,1,135.83,3,0,190,1,4,2024,11,3,2,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,121.0,147.0,45.0,44.0,138.0,-26.0,1.0,76.85714285714286,67.5,91.33333333333333,41.77889647269543,40.37268907304166,95.57027027027027,-14.490000000000009,97.072,0.9642857142857143,163.8977392322024,183.00695886630896,173.4437511576349,16.556248842365108,0,1.1486214768780652,0,0
2024-01-11,3,4,0,3,116,84,77,68.19,10,3,0,59.49,3,0,91,1,4,2024,11,3,2,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,85.0,53.0,81.0,193.0,136.0,32.0,-112.0,99.57142857142857,120.14285714285714,124.4,27.615558071837807,40.30624149493822,109.51486486486486,8.699999999999996,61.371,1.3647058823529412,100.04396727975012,102.15510189701209,101.09858471669698,-10.098584716696976,1,0.6810613087640799,0,0
2024-01-11,3,8,0,3,299,134,0,106.67,20,3,1,117.6,3,0,142,1,4,2024,11,3,2,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,125.0,82.0,116.0,103.0,142.0,43.0,13.0,135.42857142857142,124.5,116.96666666666667,41.45623050422058,37.49159292734685,107.91216216216216,-10.929999999999993,85.33600000000001,2.214814814814815,150.94565031565392,143.85892862624715,147.40547802946827,-5.40547802946827,0,0.3589097373510582,0,0
2024-01-11,3,3,3,3,373,137,0,62.72,10,3,1,69.94,3,0,188,1,4,2024,11,3,2,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,164.0,94.0,76.0,82.0,134.0,70.0,-6.0,97.14285714285714,85.42857142857143,101.23333333333333,30.959266633371783,38.43371663933397,121.76891891891891,-7.219999999999999,56.448,2.7028985507246377,159.232993547688,164.18792040613138,161.70822758581295,26.29177241418705,0,1.8169025167542237,0,0
2024-01-11,2,12,3,0,734,63,0,65.69,10,3,0,56.01,3,0,83,1,4,2024,11,3,2,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,117.0,162.0,85.0,92.0,137.0,-45.0,-7.0,108.28571428571429,89.78571428571429,103.46666666666667,33.07423108561602,38.127493323406604,121.65405405405406,9.68,59.121,11.46875,80.44540067602087,81.58125299087713,81.01281577463617,1.9871842253638334,0,0.14854895068618568,0,0
2024-01-11,3,1,3,3,96,72,0,17.39,10,3,0,18.47,3,0,83,1,4,2024,11,3,2,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,132.0,80.0,56.0,91.0,99.0,52.0,-35.0,74.42857142857143,77.85714285714286,112.66666666666667,28.762574889702346,53.77047859017176,123.29594594594595,-1.0799999999999983,15.651000000000002,1.3150684931506849,90.80021631492004,85.27995232813296,88.04256807713688,-5.0425680771368775,0,0.33399830464420455,0,0
2024-01-11,3,0,3,3,230,223,820,11.69,25,3,1,9.95,3,0,199,1,4,2024,11,3,2,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,128.0,128.0,124.0,90.0,146.0,0.0,34.0,97.14285714285714,87.42857142857143,111.26666666666667,33.835033970863805,41.97695043492423,123.17162162162163,1.7400000000000002,8.7675,1.0267857142857142,205.11748304642344,208.91695317029266,207.0155085967732,-8.015508596773202,0,0.5380715388463092,0,0
2024-01-11,2,19,0,0,1248,176,0,90.55,10,3,0,78.88,3,0,181,1,4,2024,11,3,2,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,109.0,71.0,116.0,172.0,109.0,38.0,-56.0,123.28571428571429,121.64285714285714,138.66666666666666,57.23552010687733,53.714656917978125,109.31621621621622,11.670000000000002,81.495,7.0508474576271185,170.90685589123325,177.0252173604564,173.96328376571674,7.036716234283261,1,0.4951668266446643,0,0
2024-01-11,2,18,3,0,77,77,158,63.98,10,3,0,76.38,3,0,185,1,4,2024,11,3,2,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,104.0,140.0,45.0,88.0,77.0,-36.0,-43.0,90.71428571428571,85.78571428571429,97.3,28.429528579244497,40.75930187889839,121.81216216216217,-12.399999999999999,57.582,0.9871794871794872,142.94655139620215,147.55301316176764,145.2477096742541,39.75229032574589,0,2.7408804457116456,0,0
2024-01-11,2,17,2,0,385,61,0,118.61,10,3,1,143.08,3,0,69,1,4,2024,11,3,2,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,61.0,53.0,42.0,40.0,77.0,8.0,2.0,45.142857142857146,38.57142857142857,59.4,18.55108776171565,31.33863980500075,73.76216216216216,-24.470000000000013,106.749,6.209677419354839,77.54799493182252,77.55581533439361,77.55190161444142,-8.55190161444142,0,0.5748914675317207,0,0
2024-01-11,2,16,2,0,61,61,569,141.34,5,3,0,131.72,3,0,120,1,4,2024,11,3,2,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,69.0,50.0,13.0,36.0,117.0,19.0,-23.0,31.285714285714285,30.642857142857142,59.96666666666667,21.148004521422767,33.96802079576632,71.88378378378378,9.620000000000005,134.273,0.9838709677419355,97.90073475753321,103.76375507133272,100.8296069410257,19.170393058974298,0,1.3280656539245081,0,0
2024-01-11,2,15,1,0,190,54,0,79.43,10,3,0,93.52,3,0,59,1,4,2024,11,3,2,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,139.0,73.0,92.0,39.0,165.0,66.0,53.0,76.85714285714286,66.5,91.8,35.64373984974365,52.66510982712796,106.20675675675676,-14.08999999999999,71.48700000000001,3.4545454545454546,67.9278195291724,71.72296952761312,69.82368696058015,-10.823686960580147,0,0.7308349113837999,0,0
2024-01-11,2,14,3,0,180,79,0,91.94,10,3,0,106.6,3,0,111,1,4,2024,11,3,2,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,100.0,150.0,69.0,78.0,87.0,-50.0,-9.0,79.28571428571429,76.71428571428571,96.43333333333334,37.681623663329205,41.436019091617624,118.73378378378378,-14.659999999999997,82.746,2.25,102.9880185884537,108.25732200639244,105.6202994575577,5.3797005424422935,0,0.38142336318681147,0,0
2024-01-11,2,13,3,0,236,49,0,80.59,10,3,0,69.37,3,0,66,1,4,2024,11,3,2,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,119.0,127.0,101.0,79.0,167.0,-8.0,22.0,92.42857142857143,90.07142857142857,111.76666666666667,39.72344875451262,45.75171625447383,119.20675675675676,11.219999999999999,72.531,4.72,69.06995517886392,71.9568640751941,70.51211070795827,-4.512110707958271,0,0.2975858200285149,0,0
2024-01-11,3,13,2,3,179,111,162,165.39,10,3,0,192.51,3,0,101,1,4,2024,11,3,2,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,69.0,74.0,42.0,37.0,65.0,-5.0,5.0,48.714285714285715,43.285714285714285,60.1,17.143650775279838,36.12654960284608,73.87027027027027,-27.120000000000005,148.851,1.5982142857142858,109.90936346097128,112.0220948083646,110.9647785445603,-9.964778544560303,0,0.6718763761615687,0,0
2024-01-11,3,2,2,3,176,85,0,109.65,25,3,1,125.27,3,0,87,1,4,2024,11,3,2,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,96.0,60.0,30.0,28.0,97.0,36.0,2.0,54.285714285714285,40.42857142857143,67.73333333333333,24.01884181022838,37.12321825129572,74.84324324324324,-15.61999999999999,82.23750000000001,2.046511627906977,102.68045856570869,98.53725075532661,100.61071883144655,-13.610718831446547,0,0.9221467132699755,0,0
2024-01-11,3,14,2,3,231,51,0,94.54,0,3,0,106.74,3,0,67,1,4,2024,11,3,2,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,32.0,78.0,23.0,47.0,35.0,-46.0,-24.0,39.857142857142854,36.0,57.266666666666666,18.93346747102014,29.313917294118845,73.62162162162163,-12.199999999999989,94.54,4.4423076923076925,62.120599592924016,60.9155613057744,61.51862263729775,5.481377362702247,0,0.3884028225526427,0,0
2024-01-11,4,6,3,1,257,89,0,89.75,5,2,0,86.44,3,0,126,1,4,2024,11,3,2,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,154.0,111.0,111.0,65.0,156.0,43.0,46.0,90.71428571428571,84.35714285714286,102.06666666666666,36.513533042394904,41.73639223485473,120.53108108108108,3.3100000000000023,85.2625,2.8555555555555556,108.11420101556344,107.76844372369094,107.9414779376608,18.058522062339193,0,1.251742865493275,0,0
2024-01-11,3,16,0,3,173,91,79,97.19,0,3,0,110.71,3,0,95,1,4,2024,11,3,2,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,168.0,111.0,150.0,128.0,49.0,57.0,22.0,152.0,142.35714285714286,131.56666666666666,49.936626504667196,43.91345982751727,110.0418918918919,-13.519999999999996,97.19,1.8804347826086956,106.30395053818037,113.8957265379521,110.09642273833683,-15.096422738336827,0,1.024130725174422,0,0
2024-01-11,2,11,2,0,307,86,0,86.75,20,3,1,81.09,3,0,87,1,4,2024,11,3,2,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,67.0,139.0,22.0,43.0,79.0,-72.0,-21.0,53.142857142857146,43.642857142857146,61.6,40.88776741043132,32.81042727443571,73.48378378378378,5.659999999999997,69.4,3.528735632183908,97.67863408491647,85.98188221784545,91.83552092018019,-4.835520920180187,0,0.3197858497789214,0,0
2024-01-11,4,18,2,1,299,99,0,129.69,10,2,0,151.84,3,0,84,1,4,2024,11,3,2,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,39.0,129.0,7.0,16.0,86.0,-90.0,-9.0,47.285714285714285,40.0,62.53333333333333,38.775912994685605,35.37847907427889,72.51081081081081,-22.150000000000006,116.721,2.99,94.46854129324743,90.55181744982596,92.51194163958107,-8.511941639581067,0,0.572148472421484,0,0
2024-01-11,4,17,0,1,94,93,93,17.32,20,2,1,15.75,3,0,78,1,4,2024,11,3,2,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,83.0,61.0,168.0,193.0,82.0,22.0,-25.0,121.28571428571429,139.57142857142858,127.36666666666666,58.61374777790125,50.55177157326352,122.19054054054054,1.5700000000000003,13.856000000000002,1.0,107.93161634411581,99.11151241664746,103.52553284686557,-25.525532846865573,0,1.7400220171931662,0,0
2024-01-11,4,16,4,1,150,56,85,37.26,5,2,0,35.2,3,0,92,1,4,2024,11,3,2,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,82.0,75.0,17.0,12.0,203.0,7.0,5.0,31.142857142857142,26.642857142857142,70.23333333333333,32.677354908399685,53.91607995914499,91.14189189189189,2.059999999999995,35.397,2.6315789473684212,75.9653331849909,80.60971692945722,78.28543539009767,13.714564609902325,0,0.9535581420856337,0,0
2024-01-11,4,15,4,1,353,83,0,33.43,10,2,0,32.91,3,0,97,1,4,2024,11,3,2,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,154.0,106.0,40.0,8.0,122.0,48.0,32.0,56.42857142857143,39.07142857142857,78.83333333333333,52.87046164244971,57.5853689112406,94.68378378378378,0.5200000000000031,30.087,4.2023809523809526,89.50159306971476,97.2167852711098,93.35571784151182,3.6442821584881813,0,0.2622980594788757,0,0
2024-01-11,4,14,3,1,307,86,0,49.35,5,2,0,57.96,3,0,109,1,4,2024,11,3,2,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,43.0,101.0,75.0,106.0,99.0,-58.0,-31.0,73.42857142857143,84.14285714285714,100.5,22.22503950395622,40.787717894416126,120.86621621621622,-8.61,46.8825,3.528735632183908,98.07602705002967,97.15654292493618,97.61669869484544,11.38330130515456,0,0.7935319191476918,0,0
2024-01-11,4,13,2,1,143,46,0,156.24,0,2,0,137.68,3,0,46,1,4,2024,11,3,2,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,95.0,65.0,33.0,29.0,102.0,30.0,4.0,46.285714285714285,43.42857142857143,61.833333333333336,26.93024499030939,33.60632466473033,74.59864864864865,18.560000000000002,156.24,3.0425531914893615,56.44049859289871,57.23924578729083,56.83951280640767,-10.839512806407669,0,0.731921253852031,0,0
2024-01-11,4,12,3,1,315,95,311,80.11,5,2,0,79.91,3,0,121,1,4,2024,11,3,2,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,121.0,59.0,64.0,49.0,89.0,62.0,15.0,80.14285714285714,74.92857142857143,102.8,21.774821632859656,45.918518539120925,120.90405405405406,0.20000000000000284,76.1045,3.28125,105.60836835509323,106.72145037679941,106.16440855226732,14.835591447732682,0,1.0305094200921592,0,0
2024-01-11,4,11,2,1,223,84,0,96.49,25,2,1,103.87,3,0,73,1,4,2024,11,3,2,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,96.0,91.0,38.0,41.0,92.0,5.0,-3.0,62.142857142857146,45.214285714285715,62.86666666666667,22.593720155747008,27.818045908383315,74.04864864864865,-7.38000000000001,72.36749999999999,2.623529411764706,92.39833414574926,93.93628135160284,93.16661577361648,-20.166615773616485,0,1.3721668476277156,0,0
2024-01-11,4,10,1,1,244,132,0,72.0,15,2,1,84.75,3,0,111,1,4,2024,11,3,2,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,45.0,95.0,57.0,50.0,81.0,-50.0,7.0,53.42857142857143,47.42857142857143,75.26666666666667,23.74066232477556,40.067988197074584,92.3945945945946,-12.75,61.199999999999996,1.8345864661654134,128.05846784755215,134.12679944743903,131.0899032975172,-20.089903297517196,0,1.366901029829535,0,0
2024-01-11,3,15,2,3,293,77,0,126.2,5,3,0,114.19,3,0,94,1,4,2024,11,3,2,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,111.0,54.0,35.0,27.0,86.0,57.0,8.0,60.714285714285715,49.57142857142857,62.666666666666664,31.084370594208547,29.24726139060839,71.72297297297297,12.010000000000005,119.89,3.7564102564102564,88.39777630802116,85.51449192908481,86.95743140682936,7.0425685931706425,0,0.4955685534192065,0,0
2024-01-11,4,9,3,1,353,119,335,61.14,10,2,0,57.34,3,0,122,1,4,2024,11,3,2,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,84.0,114.0,113.0,69.0,175.0,-30.0,44.0,93.85714285714286,75.14285714285714,106.73333333333333,30.764853168448603,51.005701732212074,118.97702702702702,3.799999999999997,55.026,2.941666666666667,120.20626454608814,117.03436833894499,118.62174358712755,3.378256412872446,0,0.24403710406108262,0,0
2024-01-11,4,7,3,1,168,168,250,86.67,10,2,1,80.56,3,0,236,1,4,2024,11,3,2,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,78.0,129.0,88.0,66.0,237.0,-51.0,22.0,86.85714285714286,86.92857142857143,113.53333333333333,22.041087173946337,52.07337881882854,121.89054054054054,6.109999999999999,78.003,0.9940828402366864,172.04656299183273,172.0237772718404,172.03518038391144,63.96481961608856,0,4.40291476084751,1,0
2024-01-11,4,5,3,1,279,101,0,56.19,5,2,0,60.62,3,0,96,1,4,2024,11,3,2,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,116.0,93.0,122.0,112.0,193.0,23.0,10.0,99.42857142857143,86.78571428571429,112.9,17.849903294389918,47.85707889121531,123.81351351351351,-4.43,53.3805,2.735294117647059,105.74740187571254,104.75907055205488,105.25368089795606,-9.253680897956059,0,0.6230640990179327,0,0
2024-01-11,4,4,3,1,283,60,0,14.84,5,2,0,16.36,3,0,85,1,4,2024,11,3,2,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,163.0,130.0,99.0,46.0,187.0,33.0,53.0,100.28571428571429,84.5,102.7,39.39845295488285,38.012838121731555,119.37162162162163,-1.5199999999999996,14.097999999999999,4.639344262295082,74.96618686388251,74.53566871685133,74.75112149520886,10.248878504791136,0,0.7156610945234938,0,0
2024-01-11,4,3,3,1,142,124,136,7.27,20,2,1,8.73,3,0,152,1,4,2024,11,3,2,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,68.0,38.0,30.0,140.0,71.0,30.0,-110.0,77.0,79.71428571428571,108.3,37.63863263545408,56.31570492047182,122.93108108108108,-1.4600000000000009,5.816,1.136,131.29196780308655,128.091459024798,129.69315343232785,22.306846567672153,0,1.5433630025316738,0,0
2024-01-11,4,2,4,1,184,4,0,17.76,20,2,1,17.46,3,0,4,1,4,2024,11,3,2,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,115.0,97.0,28.0,27.0,123.0,18.0,1.0,54.714285714285715,41.357142857142854,70.5,39.55887715677422,43.893091122360566,93.16891891891892,0.3000000000000007,14.208000000000002,36.8,6.615891009511046,16.713856101019232,11.660330135329133,-7.660330135329133,0,0.5136908232325689,0,0
2024-01-11,4,1,1,1,121,58,0,37.82,5,2,0,44.99,3,0,83,1,4,2024,11,3,2,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,67.0,149.0,59.0,75.0,158.0,-82.0,-16.0,75.85714285714286,67.14285714285714,95.3,34.382304418739295,42.50772749220694,96.03918918918919,-7.170000000000002,35.929,2.0508474576271185,74.06706288195282,72.06955201735526,73.06920619812487,9.930793801875126,0,0.6938266267144215,0,0
2024-01-11,4,0,3,1,459,112,0,10.83,25,2,1,9.93,3,0,141,1,4,2024,11,3,2,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,53.0,169.0,90.0,84.0,125.0,-116.0,6.0,93.14285714285714,82.42857142857143,105.8,38.79187445599328,45.895984348419084,119.65,0.9000000000000004,8.1225,4.061946902654867,131.34668499413857,135.93531540613003,133.63893561833947,7.361064381660526,0,0.5174312396073685,0,0
2024-01-11,3,19,2,3,108,84,0,123.81,5,3,0,143.25,3,0,73,1,4,2024,11,3,2,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,73.0,48.0,19.0,23.0,64.0,25.0,-4.0,41.142857142857146,42.857142857142854,57.56666666666667,18.233929649864468,29.420475315944515,73.51891891891891,-19.439999999999998,117.6195,1.2705882352941176,84.41712898359796,89.60003584669869,87.00625044804852,-14.006250448048519,0,0.9492974132910528,0,0
2024-01-11,3,18,0,3,97,93,121,58.17,10,3,0,49.69,3,0,102,1,4,2024,11,3,2,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,82.0,116.0,87.0,145.0,132.0,-34.0,-58.0,124.85714285714286,126.85714285714286,127.33333333333333,33.493425083283455,33.81627167333867,112.18378378378378,8.480000000000004,52.353,1.0319148936170213,109.8284111034633,108.81071634887503,109.32002162185358,-7.320021621853584,0,0.490330833850756,0,0
2024-01-11,3,17,2,3,68,68,64,137.77,15,3,1,145.08,3,0,75,1,4,2024,11,3,2,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,62.0,48.0,32.0,27.0,26.0,14.0,5.0,35.57142857142857,36.714285714285715,57.8,15.295501984321472,32.09834027291528,71.65810810810811,-7.310000000000002,117.1045,0.9855072463768116,111.47708444174935,98.09653273291268,104.79282895528019,-29.792828955280186,0,2.0329444326906527,0,0
2024-01-11,4,8,3,1,235,99,0,81.11,20,2,1,85.76,3,0,115,1,4,2024,11,3,2,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,105.0,75.0,72.0,92.0,160.0,30.0,-20.0,78.14285714285714,75.42857142857143,107.5,17.4109981661839,52.70526375596836,120.64594594594594,-4.650000000000006,64.888,2.35,117.42568068339689,117.68009944417179,117.55277559208045,-2.552775592080451,0,0.16309007369859665,0,0
2024-01-11,2,10,1,0,99,99,368,141.16,10,3,1,122.49,3,0,157,1,4,2024,11,3,2,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,46.0,56.0,67.0,64.0,97.0,-10.0,3.0,61.714285714285715,56.5,83.3,21.49972314328933,37.52713960451197,106.83648648648649,18.67,127.044,0.99,171.59995143659418,173.04131126823577,172.31998283531925,-15.319982835319252,0,1.039476687102823,0,0
2024-01-11,4,19,4,1,157,85,0,29.38,5,2,0,28.11,3,0,80,1,4,2024,11,3,2,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,83.0,125.0,10.0,28.0,62.0,-42.0,-18.0,52.0,39.214285714285715,71.6,40.9063972177138,43.402367645571694,91.87972972972973,1.2699999999999996,27.910999999999998,1.8255813953488371,91.79479650730683,89.92885365321932,90.86266463178517,-10.862664631785165,0,0.7335104776697501,0,0
2024-01-11,2,8,3,0,107,107,155,64.37,10,3,1,62.46,3,0,175,1,4,2024,11,3,2,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,88.0,138.0,49.0,59.0,150.0,-50.0,-10.0,69.71428571428571,71.5,98.93333333333334,34.12581762495109,48.95313264135707,121.07162162162162,1.9100000000000037,57.93300000000001,0.9907407407407407,167.33170769093573,172.13690323060035,169.7321434389138,5.267856561086205,0,0.37374599364287964,0,0
2024-01-11,1,1,4,2,117,67,0,32.93,10,2,0,32.13,3,0,110,1,4,2024,11,3,2,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,134.0,69.0,29.0,29.0,65.0,65.0,0.0,49.285714285714285,42.42857142857143,83.43333333333334,40.668227916947316,52.21354252479427,94.07837837837837,0.7999999999999972,29.637,1.7205882352941178,81.0555194461172,86.35637508568554,83.70356222961213,26.29643777038787,0,1.817222763433334,0,0
2024-01-11,1,0,3,2,293,101,450,74.41,20,2,1,80.71,3,0,143,1,4,2024,11,3,2,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,78.0,93.0,67.0,116.0,101.0,-15.0,-49.0,76.42857142857143,82.0,102.83333333333333,22.911839318403366,41.799260291535916,121.01756756756757,-6.299999999999997,59.528,2.872549019607843,115.79178666541601,118.62811666976879,117.2086755056954,25.791324494304604,0,1.7825499877057718,0,0
